Sector Name	Gas	Country	Year of Date	t
1.A.3.b - Road Transportation	CO₂	Belgium	1997	22,359,452
1.A.3.b - Road Transportation	CO₂	Belgium	1998	23,047,140
1.A.3.b - Road Transportation	CO₂	Belgium	1999	23,353,345
1.A.3.b - Road Transportation	CO₂	Belgium	2000	23,711,514
1.A.3.b - Road Transportation	CO₂	Belgium	2001	24,307,137
1.A.3.b - Road Transportation	CO₂	Belgium	2002	24,620,891
1.A.3.b - Road Transportation	CO₂	Belgium	2003	25,176,297
1.A.3.b - Road Transportation	CO₂	Belgium	2004	26,227,642
1.A.3.b - Road Transportation	CO₂	Belgium	2005	25,502,719
1.A.3.b - Road Transportation	CO₂	Belgium	2006	26,124,317
1.A.3.b - Road Transportation	CO₂	Belgium	2007	26,927,526
1.A.3.b - Road Transportation	CO₂	Belgium	2008	27,002,038
1.A.3.b - Road Transportation	CO₂	Belgium	2009	26,305,299
1.A.3.b - Road Transportation	CO₂	Belgium	2010	25,427,574
1.A.3.b - Road Transportation	CO₂	Belgium	2011	25,056,023
1.A.3.b - Road Transportation	CO₂	Belgium	2012	24,293,782
1.A.3.b - Road Transportation	CO₂	Belgium	2013	23,817,886
1.A.3.b - Road Transportation	CO₂	Belgium	2014	24,158,927
1.A.3.b - Road Transportation	CO₂	Belgium	2015	25,788,601
1.A.3.b - Road Transportation	CO₂	Belgium	2016	25,536,768
1.A.3.b - Road Transportation	CO₂	Belgium	2017	24,954,565
1.A.3.b - Road Transportation	CO₂	Belgium	2018	25,093,800
1.A.3.b - Road Transportation	CO₂	Belgium	2019	24,824,331
1.A.3.b - Road Transportation	CO₂	Belgium	2020	20,642,148
1.A.3.b - Road Transportation	CO₂	Belgium	2021	22,843,132
1.A.3.b - Road Transportation	CO₂	Belgium	2022	23,020,543
1.A.3.b - Road Transportation	CO₂	Belgium	2023	23,468,539
1.A.3.b - Road Transportation	CO₂	Bulgaria	1990	5,783,959
1.A.3.b - Road Transportation	CO₂	Bulgaria	1991	3,180,356
1.A.3.b - Road Transportation	CO₂	Bulgaria	1992	3,441,473
1.A.3.b - Road Transportation	CO₂	Bulgaria	1993	3,902,342
1.A.3.b - Road Transportation	CO₂	Bulgaria	1994	3,619,597
1.A.3.b - Road Transportation	CO₂	Bulgaria	1995	3,927,834
1.A.3.b - Road Transportation	CO₂	Bulgaria	1996	3,946,508
1.A.3.b - Road Transportation	CO₂	Bulgaria	1997	4,020,703
1.A.3.b - Road Transportation	CO₂	Bulgaria	1998	4,993,649
1.A.3.b - Road Transportation	CO₂	Bulgaria	1999	5,158,568
1.A.3.b - Road Transportation	CO₂	Bulgaria	2000	4,844,686
1.A.3.b - Road Transportation	CO₂	Bulgaria	2001	5,016,109
1.A.3.b - Road Transportation	CO₂	Bulgaria	2002	5,300,940
1.A.3.b - Road Transportation	CO₂	Bulgaria	2003	6,025,160
1.A.3.b - Road Transportation	CO₂	Bulgaria	2004	6,466,215
1.A.3.b - Road Transportation	CO₂	Bulgaria	2005	7,097,311
1.A.3.b - Road Transportation	CO₂	Bulgaria	2006	7,525,686
1.A.3.b - Road Transportation	CO₂	Bulgaria	2007	7,247,490
1.A.3.b - Road Transportation	CO₂	Bulgaria	2008	7,708,419
1.A.3.b - Road Transportation	CO₂	Bulgaria	2009	7,675,619
1.A.3.b - Road Transportation	CO₂	Bulgaria	2010	7,468,266
1.A.3.b - Road Transportation	CO₂	Bulgaria	2011	7,495,249
1.A.3.b - Road Transportation	CO₂	Bulgaria	2012	7,835,931
1.A.3.b - Road Transportation	CO₂	Bulgaria	2013	6,849,879
1.A.3.b - Road Transportation	CO₂	Bulgaria	2014	7,864,901
1.A.3.b - Road Transportation	CO₂	Bulgaria	2015	8,671,098
1.A.3.b - Road Transportation	CO₂	Bulgaria	2016	8,792,835
1.A.3.b - Road Transportation	CO₂	Bulgaria	2017	8,865,424
1.A.3.b - Road Transportation	CO₂	Bulgaria	2018	9,164,355
1.A.3.b - Road Transportation	CO₂	Bulgaria	2019	9,515,503
1.A.3.b - Road Transportation	CO₂	Bulgaria	2020	8,993,231
1.A.3.b - Road Transportation	CO₂	Bulgaria	2021	9,635,476
1.A.3.b - Road Transportation	CO₂	Bulgaria	2022	9,584,814
1.A.3.b - Road Transportation	CO₂	Bulgaria	2023	9,775,572
1.A.3.b - Road Transportation	CO₂	Croatia	1990	3,505,880
1.A.3.b - Road Transportation	CO₂	Croatia	1991	2,603,087
1.A.3.b - Road Transportation	CO₂	Croatia	1992	2,503,178
1.A.3.b - Road Transportation	CO₂	Croatia	1993	2,680,030
1.A.3.b - Road Transportation	CO₂	Croatia	1994	2,900,017
1.A.3.b - Road Transportation	CO₂	Croatia	1995	3,063,339
1.A.3.b - Road Transportation	CO₂	Croatia	1996	3,347,048
1.A.3.b - Road Transportation	CO₂	Croatia	1997	3,727,521
1.A.3.b - Road Transportation	CO₂	Croatia	1998	3,886,024
1.A.3.b - Road Transportation	CO₂	Croatia	1999	4,124,596
1.A.3.b - Road Transportation	CO₂	Croatia	2000	4,155,793
1.A.3.b - Road Transportation	CO₂	Croatia	2001	4,210,261
1.A.3.b - Road Transportation	CO₂	Croatia	2002	4,497,865
1.A.3.b - Road Transportation	CO₂	Croatia	2003	4,890,861
1.A.3.b - Road Transportation	CO₂	Croatia	2004	5,039,246
1.A.3.b - Road Transportation	CO₂	Croatia	2005	5,232,698
1.A.3.b - Road Transportation	CO₂	Croatia	2006	5,572,991
1.A.3.b - Road Transportation	CO₂	Croatia	2007	5,989,159
1.A.3.b - Road Transportation	CO₂	Croatia	2008	5,803,710
1.A.3.b - Road Transportation	CO₂	Croatia	2009	5,816,209
1.A.3.b - Road Transportation	CO₂	Croatia	2010	5,627,684
1.A.3.b - Road Transportation	CO₂	Croatia	2011	5,491,062
1.A.3.b - Road Transportation	CO₂	Croatia	2012	5,329,203
1.A.3.b - Road Transportation	CO₂	Croatia	2013	5,409,109
1.A.3.b - Road Transportation	CO₂	Croatia	2014	5,346,636
1.A.3.b - Road Transportation	CO₂	Croatia	2015	5,671,082
1.A.3.b - Road Transportation	CO₂	Croatia	2016	5,884,943
1.A.3.b - Road Transportation	CO₂	Croatia	2017	6,342,842
1.A.3.b - Road Transportation	CO₂	Croatia	2018	6,113,021
1.A.3.b - Road Transportation	CO₂	Croatia	2019	6,284,049
1.A.3.b - Road Transportation	CO₂	Croatia	2020	5,546,026
1.A.3.b - Road Transportation	CO₂	Croatia	2021	5,978,762
1.A.3.b - Road Transportation	CO₂	Croatia	2022	6,442,070
1.A.3.b - Road Transportation	CO₂	Croatia	2023	7,288,176
1.A.3.b - Road Transportation	CO₂	Cyprus	1990	1,191,189
1.A.3.b - Road Transportation	CO₂	Cyprus	1991	1,188,251
1.A.3.b - Road Transportation	CO₂	Cyprus	1992	1,335,575
1.A.3.b - Road Transportation	CO₂	Cyprus	1993	1,354,851
1.A.3.b - Road Transportation	CO₂	Cyprus	1994	1,409,406
1.A.3.b - Road Transportation	CO₂	Cyprus	1995	1,495,952
1.A.3.b - Road Transportation	CO₂	Cyprus	1996	1,547,307
1.A.3.b - Road Transportation	CO₂	Cyprus	1997	1,614,549
1.A.3.b - Road Transportation	CO₂	Cyprus	1998	1,691,389
1.A.3.b - Road Transportation	CO₂	Cyprus	1999	1,736,388
1.A.3.b - Road Transportation	CO₂	Cyprus	2000	1,778,158
1.A.3.b - Road Transportation	CO₂	Cyprus	2001	1,836,023
1.A.3.b - Road Transportation	CO₂	Cyprus	2002	1,820,212
1.A.3.b - Road Transportation	CO₂	Cyprus	2003	1,929,325
1.A.3.b - Road Transportation	CO₂	Cyprus	2004	2,035,195
1.A.3.b - Road Transportation	CO₂	Cyprus	2005	2,077,064
1.A.3.b - Road Transportation	CO₂	Cyprus	2006	2,067,782
1.A.3.b - Road Transportation	CO₂	Cyprus	2007	2,208,148
1.A.3.b - Road Transportation	CO₂	Cyprus	2008	2,297,976
1.A.3.b - Road Transportation	CO₂	Cyprus	2009	2,301,204
1.A.3.b - Road Transportation	CO₂	Cyprus	2010	2,348,554
1.A.3.b - Road Transportation	CO₂	Cyprus	2011	2,283,869
1.A.3.b - Road Transportation	CO₂	Cyprus	2012	2,110,819
1.A.3.b - Road Transportation	CO₂	Cyprus	2013	1,899,999
1.A.3.b - Road Transportation	CO₂	Cyprus	2014	1,833,384
1.A.3.b - Road Transportation	CO₂	Cyprus	2015	1,895,581
1.A.3.b - Road Transportation	CO₂	Cyprus	2016	2,014,323
1.A.3.b - Road Transportation	CO₂	Cyprus	2017	2,076,924
1.A.3.b - Road Transportation	CO₂	Cyprus	2018	2,089,003
1.A.3.b - Road Transportation	CO₂	Cyprus	2019	2,115,194
1.A.3.b - Road Transportation	CO₂	Cyprus	2020	1,894,738
1.A.3.b - Road Transportation	CO₂	Cyprus	2021	1,919,817
1.A.3.b - Road Transportation	CO₂	Cyprus	2022	1,974,093
1.A.3.b - Road Transportation	CO₂	Cyprus	2023	2,139,187
1.A.3.b - Road Transportation	CO₂	Czechia	1990	10,251,887
1.A.3.b - Road Transportation	CO₂	Czechia	1991	9,344,099
1.A.3.b - Road Transportation	CO₂	Czechia	1992	9,779,483
1.A.3.b - Road Transportation	CO₂	Czechia	1993	9,452,692
1.A.3.b - Road Transportation	CO₂	Czechia	1994	10,349,762
1.A.3.b - Road Transportation	CO₂	Czechia	1995	9,601,570
1.A.3.b - Road Transportation	CO₂	Czechia	1996	9,818,254
1.A.3.b - Road Transportation	CO₂	Czechia	1997	9,747,921
1.A.3.b - Road Transportation	CO₂	Czechia	1998	11,051,581
1.A.3.b - Road Transportation	CO₂	Czechia	1999	11,270,519
1.A.3.b - Road Transportation	CO₂	Czechia	2000	11,415,853
1.A.3.b - Road Transportation	CO₂	Czechia	2001	12,269,003
1.A.3.b - Road Transportation	CO₂	Czechia	2002	12,855,243
1.A.3.b - Road Transportation	CO₂	Czechia	2003	14,641,759
1.A.3.b - Road Transportation	CO₂	Czechia	2004	15,405,360
1.A.3.b - Road Transportation	CO₂	Czechia	2005	16,722,891
1.A.3.b - Road Transportation	CO₂	Czechia	2006	17,035,017
1.A.3.b - Road Transportation	CO₂	Czechia	2007	17,918,135
1.A.3.b - Road Transportation	CO₂	Czechia	2008	17,699,649
1.A.3.b - Road Transportation	CO₂	Czechia	2009	17,126,669
1.A.3.b - Road Transportation	CO₂	Czechia	2010	16,128,959
1.A.3.b - Road Transportation	CO₂	Czechia	2011	15,975,436
1.A.3.b - Road Transportation	CO₂	Czechia	2012	15,762,359
1.A.3.b - Road Transportation	CO₂	Czechia	2013	15,647,435
1.A.3.b - Road Transportation	CO₂	Czechia	2014	16,151,979
1.A.3.b - Road Transportation	CO₂	Czechia	2015	16,913,878
1.A.3.b - Road Transportation	CO₂	Czechia	2016	17,647,010
1.A.3.b - Road Transportation	CO₂	Czechia	2017	18,115,061
1.A.3.b - Road Transportation	CO₂	Czechia	2018	18,312,161
1.A.3.b - Road Transportation	CO₂	Czechia	2019	18,474,304
1.A.3.b - Road Transportation	CO₂	Czechia	2020	17,185,617
1.A.3.b - Road Transportation	CO₂	Czechia	2021	18,432,813
1.A.3.b - Road Transportation	CO₂	Czechia	2022	18,914,325
1.A.3.b - Road Transportation	CO₂	Czechia	2023	19,438,794
1.A.3.b - Road Transportation	CO₂	Denmark	1990	9,336,667
1.A.3.b - Road Transportation	CO₂	Denmark	1991	9,748,616
1.A.3.b - Road Transportation	CO₂	Denmark	1992	9,918,613
1.A.3.b - Road Transportation	CO₂	Denmark	1993	10,040,127
1.A.3.b - Road Transportation	CO₂	Denmark	1994	10,532,159
1.A.3.b - Road Transportation	CO₂	Denmark	1995	10,624,783
1.A.3.b - Road Transportation	CO₂	Denmark	1996	10,798,892
1.A.3.b - Road Transportation	CO₂	Denmark	1997	11,007,636
1.A.3.b - Road Transportation	CO₂	Denmark	1998	11,192,180
1.A.3.b - Road Transportation	CO₂	Denmark	1999	11,334,757
1.A.3.b - Road Transportation	CO₂	Denmark	2000	11,221,297
1.A.3.b - Road Transportation	CO₂	Denmark	2001	11,247,958
1.A.3.b - Road Transportation	CO₂	Denmark	2002	11,384,549
1.A.3.b - Road Transportation	CO₂	Denmark	2003	11,850,080
1.A.3.b - Road Transportation	CO₂	Denmark	2004	12,166,367
1.A.3.b - Road Transportation	CO₂	Denmark	2005	12,268,480
1.A.3.b - Road Transportation	CO₂	Denmark	2006	12,644,932
1.A.3.b - Road Transportation	CO₂	Denmark	2007	13,239,765
1.A.3.b - Road Transportation	CO₂	Denmark	2008	12,925,912
1.A.3.b - Road Transportation	CO₂	Denmark	2009	12,223,248
1.A.3.b - Road Transportation	CO₂	Denmark	2010	12,152,524
1.A.3.b - Road Transportation	CO₂	Denmark	2011	11,861,198
1.A.3.b - Road Transportation	CO₂	Denmark	2012	11,325,048
1.A.3.b - Road Transportation	CO₂	Denmark	2013	11,135,697
1.A.3.b - Road Transportation	CO₂	Denmark	2014	11,350,407
1.A.3.b - Road Transportation	CO₂	Denmark	2015	11,570,499
1.A.3.b - Road Transportation	CO₂	Denmark	2016	11,767,841
1.A.3.b - Road Transportation	CO₂	Denmark	2017	11,940,928
1.A.3.b - Road Transportation	CO₂	Denmark	2018	12,231,808
1.A.3.b - Road Transportation	CO₂	Denmark	2019	12,032,479
1.A.3.b - Road Transportation	CO₂	Denmark	2020	11,058,416
1.A.3.b - Road Transportation	CO₂	Denmark	2021	11,199,539
1.A.3.b - Road Transportation	CO₂	Denmark	2022	11,062,751
1.A.3.b - Road Transportation	CO₂	Denmark	2023	10,965,476
1.A.3.b - Road Transportation	CO₂	Estonia	1990	2,234,910
1.A.3.b - Road Transportation	CO₂	Estonia	1991	2,018,692
1.A.3.b - Road Transportation	CO₂	Estonia	1992	1,013,112
1.A.3.b - Road Transportation	CO₂	Estonia	1993	1,143,171
1.A.3.b - Road Transportation	CO₂	Estonia	1994	1,444,893
1.A.3.b - Road Transportation	CO₂	Estonia	1995	1,424,130
1.A.3.b - Road Transportation	CO₂	Estonia	1996	1,488,358
1.A.3.b - Road Transportation	CO₂	Estonia	1997	1,595,029
1.A.3.b - Road Transportation	CO₂	Estonia	1998	1,633,306
1.A.3.b - Road Transportation	CO₂	Estonia	1999	1,500,047
1.A.3.b - Road Transportation	CO₂	Estonia	2000	1,482,023
1.A.3.b - Road Transportation	CO₂	Estonia	2001	1,808,090
1.A.3.b - Road Transportation	CO₂	Estonia	2002	1,891,190
1.A.3.b - Road Transportation	CO₂	Estonia	2003	1,838,569
1.A.3.b - Road Transportation	CO₂	Estonia	2004	1,897,192
1.A.3.b - Road Transportation	CO₂	Estonia	2005	1,964,695
1.A.3.b - Road Transportation	CO₂	Estonia	2006	2,105,557
1.A.3.b - Road Transportation	CO₂	Estonia	2007	2,236,304
1.A.3.b - Road Transportation	CO₂	Estonia	2008	2,188,048
1.A.3.b - Road Transportation	CO₂	Estonia	2009	1,981,264
1.A.3.b - Road Transportation	CO₂	Estonia	2010	2,064,903
1.A.3.b - Road Transportation	CO₂	Estonia	2011	2,117,497
1.A.3.b - Road Transportation	CO₂	Estonia	2012	2,157,162
1.A.3.b - Road Transportation	CO₂	Estonia	2013	2,123,124
1.A.3.b - Road Transportation	CO₂	Estonia	2014	2,142,808
1.A.3.b - Road Transportation	CO₂	Estonia	2015	2,206,990
1.A.3.b - Road Transportation	CO₂	Estonia	2016	2,271,615
1.A.3.b - Road Transportation	CO₂	Estonia	2017	2,348,862
1.A.3.b - Road Transportation	CO₂	Estonia	2018	2,375,499
1.A.3.b - Road Transportation	CO₂	Estonia	2019	2,328,587
1.A.3.b - Road Transportation	CO₂	Estonia	2020	2,161,691
1.A.3.b - Road Transportation	CO₂	Estonia	2021	2,280,563
1.A.3.b - Road Transportation	CO₂	Estonia	2022	2,348,063
1.A.3.b - Road Transportation	CO₂	Estonia	2023	2,341,954
1.A.3.b - Road Transportation	CO₂	EU-27	1990	609,764,355
1.A.3.b - Road Transportation	CO₂	EU-27	1991	619,035,997
1.A.3.b - Road Transportation	CO₂	EU-27	1992	641,129,948
1.A.3.b - Road Transportation	CO₂	EU-27	1993	646,735,507
1.A.3.b - Road Transportation	CO₂	EU-27	1994	651,766,452
1.A.3.b - Road Transportation	CO₂	EU-27	1995	663,154,643
1.A.3.b - Road Transportation	CO₂	EU-27	1996	682,060,806
1.A.3.b - Road Transportation	CO₂	EU-27	1997	691,875,472
1.A.3.b - Road Transportation	CO₂	EU-27	1998	719,255,529
1.A.3.b - Road Transportation	CO₂	EU-27	1999	736,978,248
1.A.3.b - Road Transportation	CO₂	EU-27	2000	735,885,782
1.A.3.b - Road Transportation	CO₂	EU-27	2001	751,432,098
1.A.3.b - Road Transportation	CO₂	EU-27	2002	761,791,825
1.A.3.b - Road Transportation	CO₂	EU-27	2003	768,815,201
1.A.3.b - Road Transportation	CO₂	EU-27	2004	780,512,606
1.A.3.b - Road Transportation	CO₂	EU-27	2005	783,828,200
1.A.3.b - Road Transportation	CO₂	EU-27	2006	800,506,587
1.A.3.b - Road Transportation	CO₂	EU-27	2007	805,238,334
1.A.3.b - Road Transportation	CO₂	EU-27	2008	792,019,242
1.A.3.b - Road Transportation	CO₂	EU-27	2009	769,037,162
1.A.3.b - Road Transportation	CO₂	EU-27	2010	760,880,803
1.A.3.b - Road Transportation	CO₂	EU-27	2011	753,738,202
1.A.3.b - Road Transportation	CO₂	EU-27	2012	726,738,692
1.A.3.b - Road Transportation	CO₂	EU-27	2013	723,070,612
1.A.3.b - Road Transportation	CO₂	EU-27	2014	728,668,586
1.A.3.b - Road Transportation	CO₂	EU-27	2015	747,841,025
1.A.3.b - Road Transportation	CO₂	EU-27	2016	762,971,701
1.A.3.b - Road Transportation	CO₂	EU-27	2017	773,649,235
1.A.3.b - Road Transportation	CO₂	EU-27	2018	779,487,484
1.A.3.b - Road Transportation	CO₂	EU-27	2019	782,238,229
1.A.3.b - Road Transportation	CO₂	EU-27	2020	681,091,771
1.A.3.b - Road Transportation	CO₂	EU-27	2021	737,298,073
1.A.3.b - Road Transportation	CO₂	EU-27	2022	756,914,367
1.A.3.b - Road Transportation	CO₂	EU-27	2023	749,089,781
1.A.3.b - Road Transportation	CO₂	Finland	1990	10,803,933
1.A.3.b - Road Transportation	CO₂	Finland	1991	10,488,618
1.A.3.b - Road Transportation	CO₂	Finland	1992	10,453,696
1.A.3.b - Road Transportation	CO₂	Finland	1993	9,982,827
1.A.3.b - Road Transportation	CO₂	Finland	1994	10,310,014
1.A.3.b - Road Transportation	CO₂	Finland	1995	10,161,637
1.A.3.b - Road Transportation	CO₂	Finland	1996	10,108,004
1.A.3.b - Road Transportation	CO₂	Finland	1997	10,594,209
1.A.3.b - Road Transportation	CO₂	Finland	1998	10,703,098
1.A.3.b - Road Transportation	CO₂	Finland	1999	10,909,569
1.A.3.b - Road Transportation	CO₂	Finland	2000	10,823,584
1.A.3.b - Road Transportation	CO₂	Finland	2001	11,013,614
1.A.3.b - Road Transportation	CO₂	Finland	2002	11,237,633
1.A.3.b - Road Transportation	CO₂	Finland	2003	11,424,999
1.A.3.b - Road Transportation	CO₂	Finland	2004	11,783,029
1.A.3.b - Road Transportation	CO₂	Finland	2005	11,807,846
1.A.3.b - Road Transportation	CO₂	Finland	2006	11,963,264
1.A.3.b - Road Transportation	CO₂	Finland	2007	12,348,941
1.A.3.b - Road Transportation	CO₂	Finland	2008	11,807,026
1.A.3.b - Road Transportation	CO₂	Finland	2009	11,269,730
1.A.3.b - Road Transportation	CO₂	Finland	2010	11,718,620
1.A.3.b - Road Transportation	CO₂	Finland	2011	11,538,829
1.A.3.b - Road Transportation	CO₂	Finland	2012	11,303,085
1.A.3.b - Road Transportation	CO₂	Finland	2013	11,127,800
1.A.3.b - Road Transportation	CO₂	Finland	2014	10,077,448
1.A.3.b - Road Transportation	CO₂	Finland	2015	10,092,892
1.A.3.b - Road Transportation	CO₂	Finland	2016	11,318,824
1.A.3.b - Road Transportation	CO₂	Finland	2017	10,693,412
1.A.3.b - Road Transportation	CO₂	Finland	2018	10,860,819
1.A.3.b - Road Transportation	CO₂	Finland	2019	10,457,697
1.A.3.b - Road Transportation	CO₂	Finland	2020	9,857,953
1.A.3.b - Road Transportation	CO₂	Finland	2021	9,398,280
1.A.3.b - Road Transportation	CO₂	Finland	2022	9,199,541
1.A.3.b - Road Transportation	CO₂	Finland	2023	8,851,670
1.A.3.b - Road Transportation	CO₂	France	1990	114,050,682
1.A.3.b - Road Transportation	CO₂	France	1991	116,531,087
1.A.3.b - Road Transportation	CO₂	France	1992	121,083,951
1.A.3.b - Road Transportation	CO₂	France	1993	121,190,870
1.A.3.b - Road Transportation	CO₂	France	1994	121,906,626
1.A.3.b - Road Transportation	CO₂	France	1995	123,039,156
1.A.3.b - Road Transportation	CO₂	France	1996	123,941,784
1.A.3.b - Road Transportation	CO₂	France	1997	126,129,001
1.A.3.b - Road Transportation	CO₂	France	1998	128,088,141
1.A.3.b - Road Transportation	CO₂	France	1999	130,915,059
1.A.3.b - Road Transportation	CO₂	France	2000	130,421,049
1.A.3.b - Road Transportation	CO₂	France	2001	133,608,052
1.A.3.b - Road Transportation	CO₂	France	2002	134,462,785
1.A.3.b - Road Transportation	CO₂	France	2003	134,337,996
1.A.3.b - Road Transportation	CO₂	France	2004	134,650,258
1.A.3.b - Road Transportation	CO₂	France	2005	132,595,108
1.A.3.b - Road Transportation	CO₂	France	2006	132,458,072
1.A.3.b - Road Transportation	CO₂	France	2007	131,216,143
1.A.3.b - Road Transportation	CO₂	France	2008	124,687,585
1.A.3.b - Road Transportation	CO₂	France	2009	124,495,209
1.A.3.b - Road Transportation	CO₂	France	2010	125,333,010
1.A.3.b - Road Transportation	CO₂	France	2011	126,290,653
1.A.3.b - Road Transportation	CO₂	France	2012	124,511,630
1.A.3.b - Road Transportation	CO₂	France	2013	124,243,875
1.A.3.b - Road Transportation	CO₂	France	2014	124,090,367
1.A.3.b - Road Transportation	CO₂	France	2015	125,596,703
1.A.3.b - Road Transportation	CO₂	France	2016	125,844,912
1.A.3.b - Road Transportation	CO₂	France	2017	125,816,798
1.A.3.b - Road Transportation	CO₂	France	2018	123,025,753
1.A.3.b - Road Transportation	CO₂	France	2019	122,214,637
1.A.3.b - Road Transportation	CO₂	France	2020	103,797,916
1.A.3.b - Road Transportation	CO₂	France	2021	117,009,297
1.A.3.b - Road Transportation	CO₂	France	2022	120,365,168
1.A.3.b - Road Transportation	CO₂	France	2023	115,655,554
1.A.3.b - Road Transportation	CO₂	Germany	1990	151,889,813
1.A.3.b - Road Transportation	CO₂	Germany	1991	155,595,141
1.A.3.b - Road Transportation	CO₂	Germany	1992	161,489,785
1.A.3.b - Road Transportation	CO₂	Germany	1993	165,982,569
1.A.3.b - Road Transportation	CO₂	Germany	1994	162,377,139
1.A.3.b - Road Transportation	CO₂	Germany	1995	166,451,963
1.A.3.b - Road Transportation	CO₂	Germany	1996	166,484,900
1.A.3.b - Road Transportation	CO₂	Germany	1997	167,393,051
1.A.3.b - Road Transportation	CO₂	Germany	1998	170,835,299
1.A.3.b - Road Transportation	CO₂	Germany	1999	176,348,415
1.A.3.b - Road Transportation	CO₂	Germany	2000	172,541,328
1.A.3.b - Road Transportation	CO₂	Germany	2001	169,013,720
1.A.3.b - Road Transportation	CO₂	Germany	2002	167,277,594
1.A.3.b - Road Transportation	CO₂	Germany	2003	158,131,430
1.A.3.b - Road Transportation	CO₂	Germany	2004	152,648,623
1.A.3.b - Road Transportation	CO₂	Germany	2005	148,610,838
1.A.3.b - Road Transportation	CO₂	Germany	2006	153,403,760
1.A.3.b - Road Transportation	CO₂	Germany	2007	145,768,712
1.A.3.b - Road Transportation	CO₂	Germany	2008	150,437,179
1.A.3.b - Road Transportation	CO₂	Germany	2009	145,687,238
1.A.3.b - Road Transportation	CO₂	Germany	2010	143,967,441
1.A.3.b - Road Transportation	CO₂	Germany	2011	145,863,145
1.A.3.b - Road Transportation	CO₂	Germany	2012	144,294,954
1.A.3.b - Road Transportation	CO₂	Germany	2013	148,471,159
1.A.3.b - Road Transportation	CO₂	Germany	2014	147,663,590
1.A.3.b - Road Transportation	CO₂	Germany	2015	155,273,144
1.A.3.b - Road Transportation	CO₂	Germany	2016	157,352,482
1.A.3.b - Road Transportation	CO₂	Germany	2017	158,877,047
1.A.3.b - Road Transportation	CO₂	Germany	2018	159,104,413
1.A.3.b - Road Transportation	CO₂	Germany	2019	157,882,870
1.A.3.b - Road Transportation	CO₂	Germany	2020	141,292,970
1.A.3.b - Road Transportation	CO₂	Germany	2021	139,861,205
1.A.3.b - Road Transportation	CO₂	Germany	2022	142,889,261
1.A.3.b - Road Transportation	CO₂	Germany	2023	140,312,988
1.A.3.b - Road Transportation	CO₂	Greece	1990	11,793,063
1.A.3.b - Road Transportation	CO₂	Greece	1991	12,631,878
1.A.3.b - Road Transportation	CO₂	Greece	1992	12,938,219
1.A.3.b - Road Transportation	CO₂	Greece	1993	13,238,686
1.A.3.b - Road Transportation	CO₂	Greece	1994	13,424,130
1.A.3.b - Road Transportation	CO₂	Greece	1995	13,856,470
1.A.3.b - Road Transportation	CO₂	Greece	1996	14,524,383
1.A.3.b - Road Transportation	CO₂	Greece	1997	14,863,723
1.A.3.b - Road Transportation	CO₂	Greece	1998	15,612,528
1.A.3.b - Road Transportation	CO₂	Greece	1999	15,892,135
1.A.3.b - Road Transportation	CO₂	Greece	2000	16,087,027
1.A.3.b - Road Transportation	CO₂	Greece	2001	16,437,975
1.A.3.b - Road Transportation	CO₂	Greece	2002	17,043,378
1.A.3.b - Road Transportation	CO₂	Greece	2003	18,076,625
1.A.3.b - Road Transportation	CO₂	Greece	2004	18,193,262
1.A.3.b - Road Transportation	CO₂	Greece	2005	18,681,685
1.A.3.b - Road Transportation	CO₂	Greece	2006	19,109,108
1.A.3.b - Road Transportation	CO₂	Greece	2007	19,881,393
1.A.3.b - Road Transportation	CO₂	Greece	2008	19,445,436
1.A.3.b - Road Transportation	CO₂	Greece	2009	21,295,882
1.A.3.b - Road Transportation	CO₂	Greece	2010	19,187,879
1.A.3.b - Road Transportation	CO₂	Greece	2011	17,545,185
1.A.3.b - Road Transportation	CO₂	Greece	2012	14,231,956
1.A.3.b - Road Transportation	CO₂	Greece	2013	14,457,978
1.A.3.b - Road Transportation	CO₂	Greece	2014	14,317,591
1.A.3.b - Road Transportation	CO₂	Greece	2015	14,555,687
1.A.3.b - Road Transportation	CO₂	Greece	2016	14,787,901
1.A.3.b - Road Transportation	CO₂	Greece	2017	14,533,958
1.A.3.b - Road Transportation	CO₂	Greece	2018	14,592,542
1.A.3.b - Road Transportation	CO₂	Greece	2019	15,010,615
1.A.3.b - Road Transportation	CO₂	Greece	2020	13,136,457
1.A.3.b - Road Transportation	CO₂	Greece	2021	14,263,552
1.A.3.b - Road Transportation	CO₂	Greece	2022	15,213,157
1.A.3.b - Road Transportation	CO₂	Greece	2023	14,754,409
1.A.3.b - Road Transportation	CO₂	Hungary	1990	7,851,175
1.A.3.b - Road Transportation	CO₂	Hungary	1991	7,035,655
1.A.3.b - Road Transportation	CO₂	Hungary	1992	6,862,693
1.A.3.b - Road Transportation	CO₂	Hungary	1993	6,892,154
1.A.3.b - Road Transportation	CO₂	Hungary	1994	6,714,063
1.A.3.b - Road Transportation	CO₂	Hungary	1995	6,870,977
1.A.3.b - Road Transportation	CO₂	Hungary	1996	6,834,939
1.A.3.b - Road Transportation	CO₂	Hungary	1997	7,259,539
1.A.3.b - Road Transportation	CO₂	Hungary	1998	8,079,262
1.A.3.b - Road Transportation	CO₂	Hungary	1999	8,532,481
1.A.3.b - Road Transportation	CO₂	Hungary	2000	8,520,747
1.A.3.b - Road Transportation	CO₂	Hungary	2001	9,007,209
1.A.3.b - Road Transportation	CO₂	Hungary	2002	9,622,884
